4.466835921509637042e-01 1.985899999999999888e-01 6.326600000000000001e-01 6.599999999999999964e-04 6.819999999999999674e-03 8.300000000000000086e-04 1.838000000000000050e-02 0.000000000000000000e+00 5.355000000000000038e-02 8.000000000000000654e-05 2.100000000000000087e-04 1.454000000000000084e-02 4.499999999999999877e-04 8.850000000000000228e-03 8.300000000000000086e-04 1.136000000000000031e-02 1.499999999999999869e-04 6.289999999999999584e-03 9.000000000000000567e-05 1.590000000000000050e-03 6.999999999999999387e-05 1.190000000000000085e-03 1.000000000000000082e-05 1.100000000000000039e-04 2.000000000000000164e-05 5.999999999999999474e-04 4.699999999999999859e-04 3.910000000000000281e-02 6.999999999999999387e-05 2.429999999999999868e-03
5.011872336272730211e-01 1.901400000000000035e-01 6.402999999999999803e-01 6.499999999999999702e-04 6.969999999999999633e-03 6.999999999999999929e-04 1.814999999999999947e-02 1.000000000000000082e-05 5.494999999999999885e-02 1.000000000000000048e-04 8.000000000000000654e-05 1.460000000000000013e-02 4.299999999999999894e-04 8.869999999999999413e-03 1.010000000000000047e-03 1.148000000000000062e-02 2.000000000000000096e-04 6.470000000000000057e-03 1.000000000000000048e-04 1.729999999999999984e-03 5.000000000000000240e-05 1.529999999999999893e-03 0.000000000000000000e+00 8.000000000000000654e-05 1.000000000000000082e-05 4.699999999999999859e-04 4.200000000000000174e-04 3.824000000000000316e-02 6.000000000000000152e-05 2.200000000000000133e-03
5.623413251903499610e-01 1.790499999999999869e-01 6.496800000000000352e-01 5.000000000000000104e-04 5.749999999999999903e-03 7.399999999999999894e-04 1.992000000000000021e-02 0.000000000000000000e+00 5.482000000000000067e-02 1.700000000000000122e-04 1.200000000000000030e-04 1.514000000000000068e-02 3.699999999999999947e-04 8.819999999999999715e-03 8.700000000000000051e-04 1.132999999999999979e-02 1.200000000000000030e-04 6.389999999999999847e-03 1.399999999999999877e-04 1.649999999999999991e-03 1.200000000000000030e-04 1.319999999999999993e-03 0.000000000000000000e+00 3.000000000000000076e-05 0.000000000000000000e+00 4.899999999999999842e-04 4.600000000000000139e-04 3.948999999999999733e-02 8.000000000000000654e-05 2.429999999999999868e-03
6.309573444801942488e-01 1.653999999999999915e-01 6.589099999999999957e-01 4.099999999999999912e-04 5.590000000000000351e-03 6.499999999999999702e-04 2.123999999999999846e-02 1.000000000000000082e-05 5.539000000000000173e-02 2.100000000000000087e-04 1.000000000000000048e-04 1.586999999999999869e-02 2.900000000000000017e-04 8.510000000000000203e-03 9.200000000000000278e-04 1.124999999999999958e-02 1.299999999999999886e-04 7.049999999999999843e-03 8.000000000000000654e-05 1.869999999999999917e-03 9.000000000000000567e-05 1.379999999999999933e-03 0.000000000000000000e+00 5.000000000000000240e-05 0.000000000000000000e+00 5.800000000000000034e-04 5.000000000000000104e-04 4.084999999999999742e-02 1.200000000000000030e-04 2.550000000000000183e-03
7.079457843841391318e-01 1.578799999999999926e-01 6.679399999999999782e-01 4.200000000000000174e-04 4.060000000000000241e-03 6.700000000000000226e-04 2.222000000000000017e-02 1.000000000000000082e-05 5.551999999999999991e-02 1.600000000000000131e-04 1.900000000000000105e-04 1.593999999999999931e-02 5.299999999999999807e-04 9.369999999999999857e-03 9.600000000000000243e-04 1.144000000000000052e-02 1.600000000000000131e-04 6.320000000000000097e-03 1.100000000000000039e-04 1.840000000000000056e-03 5.000000000000000240e-05 1.299999999999999940e-03 1.000000000000000082e-05 1.000000000000000048e-04 0.000000000000000000e+00 4.499999999999999877e-04 3.400000000000000244e-04 3.935999999999999915e-02 1.700000000000000122e-04 2.480000000000000000e-03
7.943282347242829333e-01 1.427299999999999958e-01 6.793500000000000094e-01 3.400000000000000244e-04 4.159999999999999636e-03 4.600000000000000139e-04 2.315000000000000044e-02 0.000000000000000000e+00 5.611000000000000015e-02 2.799999999999999755e-04 2.300000000000000070e-04 1.589000000000000135e-02 6.499999999999999702e-04 8.949999999999999623e-03 1.069999999999999988e-03 1.187000000000000034e-02 1.499999999999999869e-04 6.669999999999999714e-03 5.000000000000000240e-05 2.040000000000000147e-03 4.000000000000000327e-05 1.459999999999999926e-03 0.000000000000000000e+00 8.000000000000000654e-05 0.000000000000000000e+00 6.099999999999999737e-04 4.600000000000000139e-04 4.039000000000000229e-02 1.399999999999999877e-04 2.670000000000000064e-03
8.912509381337472281e-01 1.332099999999999951e-01 6.869899999999999896e-01 2.000000000000000096e-04 3.229999999999999798e-03 3.800000000000000209e-04 2.464999999999999830e-02 0.000000000000000000e+00 5.637999999999999956e-02 1.700000000000000122e-04 9.000000000000000567e-05 1.580000000000000154e-02 3.200000000000000262e-04 9.639999999999999264e-03 1.030000000000000100e-03 1.183000000000000024e-02 1.000000000000000048e-04 6.420000000000000359e-03 1.200000000000000030e-04 1.799999999999999951e-03 8.000000000000000654e-05 1.410000000000000012e-03 0.000000000000000000e+00 1.499999999999999869e-04 1.000000000000000082e-05 7.100000000000000191e-04 4.800000000000000122e-04 4.177000000000000157e-02 1.299999999999999886e-04 2.899999999999999800e-03
1.000000000000001998e+00 1.213499999999999995e-01 6.960699999999999665e-01 1.499999999999999869e-04 2.579999999999999828e-03 4.699999999999999859e-04 2.597000000000000003e-02 0.000000000000000000e+00 5.752999999999999781e-02 2.200000000000000078e-04 1.499999999999999869e-04 1.620999999999999872e-02 4.299999999999999894e-04 9.440000000000000474e-03 9.300000000000000541e-04 1.174000000000000044e-02 1.299999999999999886e-04 6.870000000000000238e-03 1.100000000000000039e-04 1.670000000000000043e-03 8.000000000000000654e-05 1.299999999999999940e-03 0.000000000000000000e+00 6.999999999999999387e-05 0.000000000000000000e+00 6.800000000000000488e-04 5.400000000000000069e-04 4.223999999999999977e-02 1.700000000000000122e-04 2.899999999999999800e-03
1.122018454301965784e+00 1.116800000000000015e-01 7.005799999999999805e-01 1.499999999999999869e-04 2.040000000000000147e-03 3.400000000000000244e-04 2.719999999999999848e-02 0.000000000000000000e+00 5.865999999999999687e-02 3.699999999999999947e-04 1.800000000000000113e-04 1.699000000000000163e-02 4.600000000000000139e-04 1.021000000000000033e-02 8.700000000000000051e-04 1.243999999999999967e-02 1.100000000000000039e-04 6.899999999999999883e-03 1.499999999999999869e-04 1.649999999999999991e-03 6.000000000000000152e-05 1.670000000000000043e-03 1.000000000000000082e-05 1.499999999999999869e-04 0.000000000000000000e+00 5.400000000000000069e-04 3.499999999999999964e-04 4.363000000000000211e-02 9.000000000000000567e-05 2.520000000000000104e-03
1.258925411794169946e+00 1.028099999999999986e-01 7.068100000000000493e-01 1.200000000000000030e-04 1.639999999999999965e-03 3.400000000000000244e-04 2.868000000000000063e-02 0.000000000000000000e+00 5.911000000000000282e-02 3.600000000000000227e-04 1.399999999999999877e-04 1.730999999999999900e-02 5.400000000000000069e-04 9.690000000000000696e-03 8.999999999999999754e-04 1.255999999999999998e-02 1.399999999999999877e-04 6.760000000000000384e-03 8.000000000000000654e-05 1.770000000000000089e-03 1.100000000000000039e-04 1.619999999999999912e-03 1.000000000000000082e-05 4.000000000000000327e-05 4.000000000000000327e-05 5.800000000000000034e-04 3.299999999999999982e-04 4.456999999999999851e-02 1.700000000000000122e-04 2.769999999999999893e-03
1.412537544622757713e+00 9.321000000000000119e-02 7.132199999999999651e-01 8.000000000000000654e-05 1.049999999999999935e-03 2.100000000000000087e-04 2.927000000000000088e-02 0.000000000000000000e+00 5.859999999999999931e-02 4.800000000000000122e-04 2.100000000000000087e-04 1.672999999999999834e-02 5.100000000000000366e-04 9.870000000000000301e-03 1.119999999999999902e-03 1.311999999999999972e-02 1.499999999999999869e-04 7.159999999999999698e-03 6.999999999999999387e-05 2.079999999999999818e-03 1.100000000000000039e-04 1.559999999999999972e-03 0.000000000000000000e+00 9.000000000000000567e-05 1.000000000000000082e-05 6.199999999999999999e-04 4.800000000000000122e-04 4.687000000000000194e-02 8.000000000000000654e-05 3.040000000000000167e-03
1.584893192461117373e+00 8.475000000000000588e-02 7.186799999999999855e-01 1.200000000000000030e-04 6.899999999999999667e-04 2.100000000000000087e-04 2.972999999999999948e-02 0.000000000000000000e+00 6.067000000000000171e-02 4.299999999999999894e-04 8.000000000000000654e-05 1.831999999999999948e-02 5.500000000000000331e-04 9.759999999999999579e-03 1.080000000000000014e-03 1.337999999999999953e-02 6.999999999999999387e-05 7.479999999999999670e-03 1.299999999999999886e-04 1.969999999999999963e-03 5.000000000000000240e-05 1.619999999999999912e-03 0.000000000000000000e+00 1.600000000000000131e-04 0.000000000000000000e+00 5.500000000000000331e-04 4.600000000000000139e-04 4.601999999999999841e-02 1.499999999999999869e-04 2.890000000000000208e-03
1.778279410038927422e+00 7.774999999999999967e-02 7.203399999999999803e-01 1.000000000000000048e-04 5.900000000000000296e-04 1.700000000000000122e-04 3.128999999999999837e-02 0.000000000000000000e+00 6.074000000000000232e-02 4.000000000000000192e-04 1.800000000000000113e-04 1.680999999999999855e-02 5.599999999999999509e-04 1.056999999999999953e-02 1.209999999999999921e-03 1.323000000000000044e-02 1.700000000000000122e-04 7.960000000000000062e-03 1.700000000000000122e-04 2.200000000000000133e-03 9.000000000000000567e-05 1.719999999999999958e-03 1.000000000000000082e-05 6.999999999999999387e-05 0.000000000000000000e+00 6.199999999999999999e-04 4.600000000000000139e-04 4.966999999999999887e-02 1.000000000000000048e-04 2.820000000000000024e-03
1.995262314968884843e+00 7.062999999999999834e-02 7.213699999999999557e-01 6.000000000000000152e-05 4.600000000000000139e-04 8.000000000000000654e-05 3.196999999999999842e-02 0.000000000000000000e+00 6.293999999999999595e-02 6.199999999999999999e-04 1.200000000000000030e-04 1.848999999999999949e-02 5.100000000000000366e-04 1.097000000000000058e-02 1.069999999999999988e-03 1.382000000000000069e-02 9.000000000000000567e-05 7.960000000000000062e-03 1.299999999999999886e-04 2.040000000000000147e-03 2.100000000000000087e-04 1.529999999999999893e-03 0.000000000000000000e+00 1.200000000000000030e-04 4.000000000000000327e-05 7.399999999999999894e-04 5.800000000000000034e-04 5.032999999999999974e-02 1.600000000000000131e-04 2.959999999999999958e-03
2.238721138568345648e+00 6.421000000000000318e-02 7.228999999999999870e-01 4.000000000000000327e-05 2.799999999999999755e-04 8.000000000000000654e-05 3.345999999999999669e-02 0.000000000000000000e+00 6.431000000000000605e-02 7.200000000000000453e-04 2.500000000000000052e-04 1.797999999999999945e-02 4.899999999999999842e-04 1.088000000000000078e-02 9.899999999999999946e-04 1.408000000000000050e-02 9.000000000000000567e-05 8.789999999999999203e-03 1.200000000000000030e-04 2.060000000000000199e-03 8.000000000000000654e-05 1.830000000000000029e-03 0.000000000000000000e+00 1.299999999999999886e-04 0.000000000000000000e+00 5.999999999999999474e-04 5.400000000000000069e-04 5.192999999999999700e-02 1.000000000000000048e-04 3.059999999999999786e-03
2.511886431509587236e+00 5.865000000000000074e-02 7.213399999999999812e-01 3.000000000000000076e-05 1.499999999999999869e-04 5.000000000000000240e-05 3.384000000000000202e-02 0.000000000000000000e+00 6.604000000000000148e-02 7.799999999999999859e-04 1.700000000000000122e-04 1.936999999999999833e-02 4.000000000000000192e-04 1.175999999999999962e-02 1.190000000000000085e-03 1.461999999999999932e-02 1.600000000000000131e-04 8.680000000000000215e-03 8.000000000000000654e-05 2.160000000000000028e-03 6.999999999999999387e-05 1.910000000000000022e-03 1.000000000000000082e-05 1.100000000000000039e-04 3.000000000000000076e-05 7.600000000000000418e-04 6.599999999999999964e-04 5.340999999999999914e-02 1.499999999999999869e-04 3.419999999999999863e-03
2.818382931264462155e+00 5.247999999999999887e-02 7.201400000000000023e-01 4.000000000000000327e-05 1.100000000000000039e-04 1.000000000000000082e-05 3.509999999999999926e-02 0.000000000000000000e+00 6.753000000000000669e-02 9.100000000000000016e-04 1.200000000000000030e-04 1.958000000000000018e-02 6.199999999999999999e-04 1.158000000000000002e-02 1.209999999999999921e-03 1.493000000000000056e-02 1.399999999999999877e-04 9.239999999999999949e-03 1.100000000000000039e-04 2.180000000000000080e-03 1.100000000000000039e-04 1.879999999999999944e-03 0.000000000000000000e+00 1.200000000000000030e-04 3.000000000000000076e-05 7.500000000000000156e-04 6.099999999999999737e-04 5.680999999999999939e-02 1.499999999999999869e-04 3.510000000000000099e-03
3.162277660168388849e+00 4.721000000000000196e-02 7.216500000000000137e-01 1.000000000000000082e-05 5.000000000000000240e-05 6.000000000000000152e-05 3.468999999999999861e-02 0.000000000000000000e+00 6.666999999999999316e-02 1.129999999999999928e-03 1.800000000000000113e-04 2.028999999999999901e-02 5.100000000000000366e-04 1.205999999999999954e-02 1.389999999999999960e-03 1.533999999999999947e-02 9.000000000000000567e-05 9.090000000000000857e-03 8.000000000000000654e-05 2.449999999999999921e-03 1.200000000000000030e-04 2.020000000000000094e-03 0.000000000000000000e+00 1.000000000000000048e-04 3.000000000000000076e-05 6.599999999999999964e-04 7.500000000000000156e-04 5.929999999999999855e-02 2.100000000000000087e-04 3.860000000000000150e-03
3.548133892335765704e+00 4.238000000000000100e-02 7.168299999999999672e-01 2.000000000000000164e-05 8.000000000000000654e-05 1.000000000000000082e-05 3.636000000000000343e-02 0.000000000000000000e+00 7.112999999999999878e-02 1.160000000000000007e-03 2.100000000000000087e-04 2.082000000000000170e-02 5.100000000000000366e-04 1.257999999999999917e-02 1.170000000000000033e-03 1.606000000000000136e-02 2.000000000000000096e-04 9.090000000000000857e-03 1.200000000000000030e-04 2.370000000000000145e-03 1.100000000000000039e-04 1.920000000000000049e-03 0.000000000000000000e+00 1.399999999999999877e-04 0.000000000000000000e+00 9.100000000000000016e-04 5.999999999999999474e-04 6.115999999999999909e-02 1.800000000000000113e-04 3.880000000000000202e-03
3.981071705534985572e+00 3.848000000000000032e-02 7.108900000000000219e-01 1.000000000000000082e-05 5.000000000000000240e-05 3.000000000000000076e-05 3.713000000000000328e-02 0.000000000000000000e+00 7.215000000000000580e-02 1.170000000000000033e-03 2.200000000000000078e-04 2.202000000000000138e-02 4.699999999999999859e-04 1.361000000000000057e-02 1.330000000000000019e-03 1.738999999999999921e-02 1.900000000000000105e-04 9.589999999999999566e-03 9.000000000000000567e-05 2.589999999999999854e-03 6.999999999999999387e-05 2.099999999999999870e-03 0.000000000000000000e+00 1.100000000000000039e-04 1.000000000000000082e-05 8.499999999999999526e-04 6.999999999999999929e-04 6.425000000000000155e-02 1.900000000000000105e-04 4.309999999999999595e-03
4.466835921509646035e+00 3.504999999999999782e-02 7.025400000000000533e-01 1.000000000000000082e-05 5.000000000000000240e-05 2.000000000000000164e-05 3.787999999999999701e-02 1.000000000000000082e-05 7.482999999999999374e-02 1.590000000000000050e-03 1.800000000000000113e-04 2.282999999999999960e-02 6.300000000000000261e-04 1.319999999999999993e-02 1.520000000000000084e-03 1.856000000000000011e-02 1.499999999999999869e-04 1.086999999999999945e-02 1.499999999999999869e-04 2.799999999999999972e-03 2.300000000000000070e-04 2.399999999999999790e-03 1.000000000000000082e-05 1.399999999999999877e-04 3.000000000000000076e-05 9.700000000000000505e-04 7.399999999999999894e-04 6.840000000000000246e-02 2.000000000000000096e-04 4.009999999999999676e-03
5.011872336272740647e+00 3.210999999999999965e-02 6.937400000000000233e-01 2.000000000000000164e-05 3.000000000000000076e-05 4.000000000000000327e-05 3.808999999999999886e-02 0.000000000000000000e+00 7.842000000000000359e-02 1.590000000000000050e-03 1.299999999999999886e-04 2.416000000000000092e-02 6.300000000000000261e-04 1.501000000000000077e-02 1.369999999999999907e-03 1.871000000000000094e-02 1.000000000000000048e-04 1.129999999999999928e-02 1.600000000000000131e-04 2.520000000000000104e-03 1.100000000000000039e-04 2.220000000000000185e-03 0.000000000000000000e+00 1.900000000000000105e-04 5.000000000000000240e-05 6.400000000000000524e-04 7.799999999999999859e-04 7.328999999999999404e-02 2.599999999999999772e-04 4.329999999999999648e-03
5.623413251903510712e+00 3.079000000000000140e-02 6.836299999999999599e-01 0.000000000000000000e+00 9.000000000000000567e-05 2.000000000000000164e-05 4.032999999999999780e-02 1.000000000000000082e-05 8.021999999999999964e-02 1.750000000000000036e-03 2.400000000000000061e-04 2.401999999999999968e-02 5.699999999999999772e-04 1.502999999999999996e-02 1.580000000000000024e-03 1.913000000000000117e-02 2.000000000000000096e-04 1.153000000000000032e-02 2.100000000000000087e-04 3.129999999999999970e-03 1.200000000000000030e-04 2.769999999999999893e-03 0.000000000000000000e+00 1.399999999999999877e-04 3.000000000000000076e-05 1.139999999999999954e-03 7.900000000000000121e-04 7.760000000000000231e-02 2.000000000000000096e-04 4.729999999999999830e-03
6.309573444801955588e+00 2.725999999999999951e-02 6.741700000000000470e-01 2.000000000000000164e-05 6.999999999999999387e-05 2.000000000000000164e-05 4.098999999999999866e-02 0.000000000000000000e+00 8.215000000000000080e-02 2.210000000000000159e-03 2.300000000000000070e-04 2.500000000000000139e-02 7.699999999999999597e-04 1.589000000000000135e-02 1.469999999999999953e-03 2.114999999999999866e-02 3.200000000000000262e-04 1.199000000000000066e-02 1.700000000000000122e-04 3.269999999999999903e-03 2.000000000000000096e-04 2.729999999999999788e-03 0.000000000000000000e+00 2.300000000000000070e-04 3.000000000000000076e-05 1.110000000000000092e-03 9.399999999999999719e-04 8.150999999999999912e-02 2.300000000000000070e-04 5.870000000000000218e-03
7.079457843841406195e+00 2.617999999999999841e-02 6.642400000000000526e-01 2.000000000000000164e-05 4.000000000000000327e-05 2.000000000000000164e-05 4.356999999999999762e-02 0.000000000000000000e+00 8.272000000000000186e-02 2.279999999999999909e-03 2.799999999999999755e-04 2.627000000000000168e-02 8.700000000000000051e-04 1.597000000000000156e-02 1.619999999999999912e-03 2.119000000000000050e-02 2.400000000000000061e-04 1.268999999999999989e-02 1.700000000000000122e-04 3.139999999999999996e-03 1.299999999999999886e-04 2.969999999999999984e-03 0.000000000000000000e+00 1.399999999999999877e-04 2.000000000000000164e-05 1.139999999999999954e-03 9.700000000000000505e-04 8.737000000000000322e-02 2.500000000000000052e-04 5.499999999999999681e-03
